temperature_c,humidity,wind_speed_kmh,precipitation,battery_percentage,vehicle_speed_kmh,hvac_usage,terrain_type,battery_age_years,battery_capacity_kwh,epa_range_km,vehicle_weight_kg,range_degradation_pct
-27.5,48,35.7,snow,54,68.1,True,hilly,7.2,47.3,319.6,1603,65.0
22.2,73,55.6,none,66,48.4,False,flat,9.8,57.1,295.2,2090,14.49
-15.8,78,52.2,none,90,69.3,True,flat,9.5,73.2,430.6,1933,56.59
37.1,80,25.6,snow,26,50.7,True,hilly,7.9,45.3,272.6,1832,27.06
-4.2,53,19.5,none,55,116.8,True,flat,0.7,42.9,273.8,2275,40.29
-7.1,49,27.4,none,48,86.8,True,flat,2.4,72.5,473.5,2049,34.34
-19.6,11,63.7,none,37,79.8,True,hilly,6.9,66.0,439.7,1822,63.16
-8.6,93,46.9,rain,93,108.8,True,hilly,3.0,51.3,317.7,2038,50.21
31.4,64,20.3,rain,11,43.0,True,flat,3.9,82.8,559.9,2433,20.31
39.7,28,65.4,none,21,115.7,True,hilly,9.5,45.3,276.8,1762,34.96
-4.2,93,4.4,none,76,78.3,True,hilly,0.9,56.2,283.7,1952,42.8
1.4,92,55.9,none,34,43.6,True,flat,8.6,46.1,272.7,1788,33.09
20.5,99,35.1,none,75,111.9,False,flat,0.5,83.7,445.2,2075,8.83
32.0,89,58.5,none,85,76.1,True,hilly,3.4,78.0,479.3,2402,25.97
11.5,100,74.2,none,33,90.5,True,flat,5.6,51.3,326.4,2153,30.14
-2.6,32,60.0,none,27,119.4,True,hilly,3.6,73.4,467.2,1694,44.92
-1.1,86,35.4,snow,23,119.1,True,flat,9.6,81.8,489.2,1629,48.05
18.7,84,12.1,none,28,119.3,False,flat,5.0,42.1,270.5,1535,10.82
-29.8,31,64.5,none,34,71.7,True,hilly,7.3,79.8,417.2,2341,65.0
13.4,19,36.9,none,88,105.0,False,hilly,7.0,58.7,404.7,1972,18.78
-5.1,98,6.0,none,79,53.3,True,hilly,8.4,48.1,321.7,1923,45.3
25.6,37,57.5,none,10,113.1,False,flat,8.6,89.3,599.0,1764,14.34
-23.5,88,23.3,none,89,64.2,True,hilly,4.7,76.4,386.9,1930,65.0
11.2,10,3.9,rain,17,76.4,True,flat,8.6,72.8,397.3,1852,26.87
3.7,12,72.2,snow,69,119.1,True,hilly,6.5,90.2,468.8,2244,47.22
15.0,52,38.6,none,24,110.6,True,hilly,6.9,55.9,376.3,2207,29.8
-25.5,31,22.5,none,16,125.3,True,flat,1.7,40.8,265.5,1946,65.0
10.6,72,57.3,none,78,66.3,False,flat,2.5,96.9,503.3,2154,8.34
9.3,61,70.9,rain,52,45.1,True,hilly,6.9,55.8,323.7,2089,34.41
9.2,17,0.0,none,64,121.0,True,flat,2.7,78.0,469.9,2141,18.2
12.2,25,55.0,none,48,79.3,True,hilly,4.9,98.6,634.2,2259,30.75
17.4,45,61.4,snow,16,118.9,False,flat,4.9,54.0,301.8,1592,22.69
26.3,27,16.8,rain,77,103.2,False,flat,2.3,99.6,555.7,2332,11.9
-11.1,81,39.2,rain,84,117.5,True,flat,5.7,72.3,438.5,1783,51.15
27.8,47,7.1,rain,14,95.5,False,hilly,5.6,97.5,590.2,1882,18.0
4.9,18,59.7,none,44,111.2,True,flat,1.3,45.2,235.9,1777,33.21
-24.6,54,67.8,rain,60,42.0,True,flat,3.8,71.9,461.7,2327,65.0
-25.9,18,8.7,none,64,126.8,True,hilly,3.7,96.7,517.8,2370,65.0
-6.6,22,65.3,snow,62,48.1,True,flat,5.6,49.3,330.5,1640,49.55
24.9,32,61.7,none,72,32.5,False,flat,7.5,56.5,370.0,2022,5.33
19.5,87,27.8,none,97,83.1,False,hilly,0.2,52.7,367.2,1882,11.82
25.2,93,55.2,none,45,101.2,False,flat,1.3,97.9,523.1,1682,10.2
6.2,84,0.0,none,60,101.6,True,hilly,3.0,55.8,384.5,2057,28.6
0.8,40,74.5,none,73,63.9,True,flat,8.1,47.3,305.5,1866,36.54
-19.7,35,44.0,none,63,105.4,True,flat,4.8,87.8,593.8,2216,59.74
-7.0,59,49.6,none,45,114.3,True,flat,5.1,70.8,358.9,2336,49.77
0.4,75,53.2,none,66,91.0,True,flat,4.1,75.4,425.4,1514,32.68
-23.8,99,44.9,none,69,68.6,True,hilly,4.2,76.4,386.5,2048,65.0
-14.6,22,68.5,none,63,91.4,True,hilly,9.8,76.8,411.8,2081,63.13
11.9,14,48.8,none,28,116.2,True,flat,9.0,67.3,455.2,1818,29.37
21.5,72,72.6,rain,56,120.0,False,flat,7.3,98.5,573.6,2303,17.91
39.9,85,46.6,none,90,33.2,True,hilly,3.2,50.4,320.0,2410,12.86
35.3,86,13.7,none,88,42.2,False,flat,5.1,97.5,581.7,2264,4.58
15.0,71,73.1,none,78,30.5,True,hilly,6.9,57.5,342.2,2027,26.15
-0.5,96,54.5,rain,73,79.2,True,flat,3.9,51.4,323.8,1511,33.82
14.5,56,55.9,none,24,73.6,True,hilly,5.2,77.5,455.1,1922,22.07
25.0,92,78.8,none,51,84.6,False,flat,1.5,93.5,471.4,2194,6.51
-21.7,97,6.0,rain,20,98.4,True,flat,0.9,61.8,407.8,1659,61.16
-1.3,86,34.3,rain,84,66.6,True,mountainous,1.7,44.5,247.0,2276,42.57
28.8,38,19.1,rain,36,50.9,False,flat,7.6,72.2,457.9,2114,11.45
-3.1,28,50.4,none,79,69.5,True,flat,1.9,99.1,626.0,1832,37.88
10.0,59,64.5,rain,83,30.9,True,flat,9.2,63.4,335.2,2349,27.98
11.1,51,77.3,none,90,112.9,False,flat,3.7,41.2,219.5,2143,13.39
-17.1,89,36.4,rain,78,68.4,True,flat,1.7,70.1,413.0,1803,58.78
-4.6,19,62.9,rain,61,92.3,True,flat,8.3,63.0,358.2,1697,44.66
-6.6,33,73.4,rain,64,62.5,True,hilly,4.6,44.0,244.1,1657,49.02
-28.2,78,54.7,none,39,91.5,True,hilly,3.9,92.5,519.7,2487,65.0
-28.3,19,19.4,rain,26,84.0,True,hilly,3.3,77.1,424.9,2369,65.0
28.2,39,48.6,none,22,50.9,True,flat,3.3,49.3,257.2,2188,17.74
-10.9,45,77.6,none,26,92.5,True,flat,6.6,95.6,494.6,1971,54.61
6.3,66,79.0,none,94,41.0,True,hilly,5.4,74.6,504.1,2348,32.23
-9.1,24,51.4,none,25,78.1,True,flat,4.7,81.4,539.3,2203,46.38
35.8,87,71.0,none,75,102.0,True,hilly,4.5,75.0,449.2,2057,23.47
-11.8,50,16.0,none,27,84.9,True,flat,1.4,98.7,556.6,2280,37.29
0.1,93,19.7,none,98,104.6,True,hilly,8.3,93.4,595.5,1619,39.79
31.1,52,76.2,none,43,57.3,False,hilly,9.3,41.0,213.9,2374,18.83
28.9,35,10.8,rain,47,34.9,False,flat,8.0,40.9,212.7,1628,9.36
-17.0,23,15.3,rain,46,35.6,True,flat,4.5,69.3,366.0,2404,58.17
26.2,10,33.6,none,83,56.9,False,mountainous,9.7,58.8,375.7,1720,23.53
2.1,58,47.2,snow,30,70.8,True,flat,6.2,72.3,480.5,1888,36.89
3.8,20,48.3,none,85,83.8,False,flat,7.7,60.3,366.2,2260,18.23
-20.7,45,23.4,rain,69,105.8,True,mountainous,7.4,92.7,494.7,1614,65.0
-24.4,63,73.6,none,30,114.0,True,mountainous,7.1,50.2,284.7,2475,65.0
21.0,35,73.2,snow,16,99.4,False,flat,6.4,43.4,288.7,2249,23.53
4.8,26,31.4,rain,80,76.3,True,flat,2.1,60.6,365.0,1761,30.44
0.6,80,34.7,none,30,56.4,False,flat,2.9,48.3,285.4,2388,19.55
21.1,95,56.2,none,90,72.8,False,flat,8.9,75.5,477.0,1541,13.09
23.6,19,53.0,none,22,57.3,False,flat,1.8,68.3,390.2,1511,3.78
-18.9,24,30.6,none,65,92.4,True,flat,1.5,82.5,413.1,1824,51.13
12.7,96,33.1,none,72,111.8,True,flat,2.8,44.4,305.3,1602,25.51
-20.5,13,27.8,none,69,81.8,True,flat,3.6,85.3,547.5,2320,64.51
22.6,98,18.8,none,38,34.6,False,flat,5.5,56.6,391.4,1885,3.83
16.0,10,36.7,none,89,124.0,False,hilly,6.1,80.3,537.9,2120,20.61
37.0,89,54.9,rain,79,59.4,True,hilly,7.9,57.5,330.3,2323,25.04
-25.2,38,59.4,rain,56,121.5,True,hilly,0.7,90.0,518.3,1653,65.0
-26.0,94,62.3,none,64,111.3,True,hilly,2.1,90.0,476.2,2474,65.0
-10.2,39,30.0,none,61,71.3,True,flat,5.1,58.4,386.2,2152,43.15
-11.7,69,61.2,none,95,35.7,True,flat,2.5,94.6,590.1,1565,44.5
-12.7,17,0.5,none,91,124.8,True,mountainous,8.7,59.3,326.6,2040,65.0
33.4,32,38.2,none,31,95.9,True,hilly,6.4,93.7,648.7,2371,30.26
-12.5,80,63.5,rain,34,55.0,True,hilly,4.9,51.6,337.2,2398,51.84
-11.0,58,50.4,snow,98,83.4,True,flat,0.0,57.3,387.5,2248,46.21
23.2,94,37.9,none,31,93.5,False,flat,8.6,93.1,497.6,2472,15.2
1.5,49,51.6,none,96,52.7,True,hilly,4.6,44.8,277.4,1999,35.34
24.4,88,72.6,rain,68,39.4,False,hilly,5.3,82.1,573.2,1903,17.52
-25.4,50,45.3,snow,15,56.7,True,flat,7.0,80.9,461.2,1721,65.0
4.1,98,64.0,snow,40,34.8,True,flat,9.4,98.3,571.0,1958,40.57
-27.6,96,78.5,none,53,37.0,True,flat,1.6,98.3,597.3,2357,65.0
-25.6,40,56.4,none,85,45.7,True,flat,0.7,68.8,350.3,1554,65.0
33.5,90,45.9,none,40,45.8,True,flat,1.2,79.5,433.4,1724,11.33
-20.3,86,3.0,none,38,54.8,True,flat,7.4,49.3,278.6,2472,54.85
7.3,29,30.0,rain,93,123.7,False,flat,1.3,53.6,268.8,2290,21.7
-1.2,66,45.2,none,17,87.6,True,flat,5.0,73.5,413.9,1778,37.86
-5.7,17,63.8,rain,60,72.3,True,hilly,7.1,54.3,330.4,2338,51.91
33.0,85,35.0,none,55,86.4,True,flat,7.1,53.0,267.1,1644,28.03
-28.5,26,76.8,snow,15,30.6,True,hilly,4.1,41.4,250.9,2167,65.0
16.5,16,21.7,none,18,119.5,False,flat,7.0,44.4,293.0,1699,12.82
37.4,46,59.6,none,44,83.2,True,hilly,9.5,82.7,437.6,2031,28.46
9.2,62,33.5,none,22,75.2,True,hilly,0.3,40.9,282.9,2132,24.93
35.6,87,38.9,none,53,124.2,True,hilly,6.7,93.7,546.5,2234,26.35
-26.3,98,64.2,rain,65,103.0,True,hilly,5.2,44.7,262.8,2407,65.0
-0.7,50,23.7,none,72,63.7,True,flat,2.1,49.4,297.8,2293,37.34
-11.8,15,7.7,rain,59,123.6,False,mountainous,3.1,60.4,349.6,1798,57.97
21.2,77,41.6,none,44,115.2,False,flat,8.4,83.6,527.1,2343,13.21
38.7,61,42.3,none,22,125.5,False,mountainous,5.9,82.0,439.4,1563,29.38
-12.0,50,63.8,rain,32,39.6,True,flat,0.1,54.8,374.8,2236,38.34
15.8,38,77.5,snow,48,125.5,False,flat,9.7,59.6,401.6,1983,28.53
-16.1,55,4.4,none,93,84.3,True,hilly,6.7,89.3,561.5,1940,55.69
9.6,40,47.3,snow,28,97.2,True,hilly,4.4,69.8,459.2,2201,39.77
2.5,78,54.5,none,47,51.2,True,flat,7.1,67.5,433.1,1561,30.34
38.0,59,78.9,none,76,44.0,True,hilly,2.0,78.0,464.1,2373,18.84
12.6,89,75.4,rain,73,37.9,True,flat,2.6,67.4,358.0,1759,16.46
-5.5,59,57.0,none,97,72.2,True,flat,1.5,66.0,373.0,2314,39.34
-22.0,31,41.7,none,27,52.1,True,hilly,4.0,87.9,595.1,1823,65.0
-19.4,87,12.9,none,11,38.2,False,flat,9.0,95.9,607.1,2234,50.63
-14.2,60,30.7,none,39,125.5,False,flat,3.9,73.0,491.0,2419,40.96
-12.4,29,46.8,none,23,103.3,True,mountainous,2.9,57.4,387.5,2191,58.11
29.5,66,58.0,none,59,81.8,True,flat,7.0,97.0,587.2,1735,16.09
9.3,42,50.8,rain,91,104.3,True,flat,8.7,82.1,482.3,2200,35.02
6.6,86,57.1,none,72,91.1,True,flat,2.4,79.3,464.3,2200,29.02
-22.0,51,34.3,none,22,47.8,True,hilly,8.1,76.4,449.8,2424,65.0
30.2,75,58.2,rain,20,93.3,True,hilly,3.0,84.4,581.9,1756,25.47
20.6,19,11.5,none,92,98.1,False,hilly,2.5,86.5,458.7,2469,13.58
-25.3,46,13.0,rain,54,53.7,False,hilly,4.7,87.5,463.9,2185,65.0
19.5,98,13.0,snow,93,62.0,False,flat,0.7,98.5,569.1,1818,10.26
8.0,83,71.3,rain,76,68.3,True,flat,8.6,64.7,427.1,2010,38.83
-24.3,24,6.1,none,99,90.3,True,flat,8.7,54.6,365.8,2262,65.0
2.1,35,64.1,none,88,42.7,True,hilly,6.8,63.6,423.3,1547,36.48
3.9,40,18.7,none,47,104.3,False,flat,3.0,86.0,530.2,1836,17.48
-18.4,69,37.5,none,78,64.6,True,mountainous,1.7,72.4,486.5,2387,65.0
36.2,78,73.3,none,52,99.2,True,flat,7.0,91.9,494.8,1607,19.68
29.5,77,46.9,none,31,123.3,False,flat,1.0,54.2,335.7,2028,10.63
16.8,56,16.8,none,32,117.0,False,flat,4.1,84.2,476.5,2076,13.52
2.4,83,22.7,none,46,103.8,False,hilly,0.9,55.0,304.8,1787,20.99
-1.2,49,73.6,none,20,49.3,True,flat,4.3,87.9,457.3,1904,38.05
15.6,21,34.2,rain,26,103.2,False,mountainous,1.3,66.3,379.8,2410,27.86
8.2,61,47.0,none,55,93.6,True,mountainous,0.3,99.4,503.8,1560,38.2
-25.6,96,36.8,none,96,107.3,True,flat,4.5,80.1,457.1,1661,65.0
5.9,81,30.3,none,62,116.9,True,flat,5.7,84.5,502.8,2401,29.06
26.4,62,17.9,none,47,61.1,False,flat,4.4,42.6,243.3,1679,6.53
2.1,68,54.9,none,32,94.4,True,flat,1.8,82.2,537.7,1674,27.6
-26.4,94,57.5,none,28,57.5,True,flat,0.8,65.1,362.2,2084,65.0
25.0,49,22.0,none,69,64.6,False,hilly,1.3,59.4,305.8,2484,7.48
-15.9,40,63.1,rain,86,82.1,True,flat,7.3,87.7,473.5,1947,65.0
-11.9,98,68.4,none,46,73.4,True,mountainous,0.2,53.7,356.7,2022,60.76
-18.5,88,73.7,none,60,90.1,False,mountainous,8.6,50.9,319.3,2326,65.0
-6.9,39,12.9,none,74,105.9,True,flat,8.4,61.3,377.4,2196,48.38
23.0,52,24.3,none,15,90.5,False,flat,8.8,77.8,472.6,2496,10.1
6.4,47,68.8,none,42,127.0,True,flat,8.8,55.4,360.2,2113,33.51
-15.7,23,15.9,none,76,103.8,True,flat,6.7,73.5,396.4,1920,50.4
31.4,96,0.3,snow,72,128.5,True,hilly,8.5,63.1,341.9,1834,44.49
31.6,46,69.7,none,15,104.3,True,flat,7.3,63.8,335.6,2487,20.75
30.9,89,26.1,none,31,80.8,True,flat,3.0,52.2,296.4,2308,15.94
-13.3,27,33.2,none,71,71.1,True,flat,7.6,59.3,329.1,2320,52.13
1.6,59,35.7,rain,34,103.6,True,flat,6.2,56.4,385.4,1694,30.57
38.9,12,67.9,none,83,98.7,True,hilly,0.3,54.6,274.4,1960,19.19
24.0,79,27.0,none,13,96.9,False,hilly,7.9,44.8,266.8,1523,15.45
-28.1,62,71.4,rain,27,102.2,True,flat,8.7,66.0,426.3,2034,65.0
-25.4,66,49.4,snow,35,117.2,True,flat,5.2,54.7,372.6,1574,65.0
2.5,15,42.2,none,93,52.8,False,hilly,4.9,97.7,677.0,1697,20.36
33.6,29,26.0,none,82,86.5,True,hilly,4.3,76.1,391.1,1782,20.74
7.7,17,19.5,none,90,90.3,False,hilly,7.2,67.7,365.0,2317,21.8
4.8,36,49.9,none,50,59.3,True,hilly,2.2,60.3,421.8,1602,36.17
-22.6,66,35.8,none,84,128.8,True,flat,7.7,67.6,380.6,2407,65.0
16.0,61,72.8,rain,87,108.6,True,flat,2.9,60.5,309.2,2066,21.92
27.5,65,39.3,rain,46,62.1,False,flat,2.6,91.4,627.8,1609,10.96
-3.4,59,40.9,none,100,65.8,True,mountainous,8.1,55.4,321.4,2487,53.26
24.3,35,33.3,rain,87,101.8,False,flat,1.7,56.8,317.0,1502,11.4
37.5,32,63.1,snow,98,31.1,True,hilly,8.6,82.6,437.8,1663,33.43
-15.7,22,34.0,snow,88,76.4,True,flat,9.8,94.1,550.3,1684,65.0
6.6,86,21.5,rain,80,64.3,True,hilly,3.2,80.8,463.5,2368,27.19
-9.9,65,69.0,none,95,115.4,False,flat,9.3,45.1,308.7,1848,44.15
25.5,27,47.7,none,48,109.1,True,flat,5.7,93.9,509.5,2335,21.07
10.4,26,47.3,none,81,63.2,True,flat,2.6,86.2,445.7,1542,13.71
14.4,89,48.9,none,29,116.5,False,hilly,4.5,54.4,302.0,2459,19.97
25.9,77,57.5,none,76,121.4,False,flat,8.0,43.8,266.6,2354,14.73
-2.3,69,25.0,none,81,85.2,True,flat,6.7,83.0,469.7,1976,35.83
34.1,47,2.7,none,74,45.9,True,flat,4.9,54.1,304.1,1653,14.3
7.3,34,64.8,none,86,107.0,True,flat,2.6,71.4,414.0,1724,29.61
-18.9,98,10.3,none,47,61.9,True,flat,7.3,45.4,306.0,1728,54.86
18.7,82,57.7,none,59,82.7,False,flat,3.1,74.1,468.7,2203,6.37
25.5,37,6.6,none,11,34.6,False,flat,3.3,41.3,250.0,1875,3.08
-7.8,86,30.0,none,23,80.0,True,flat,7.5,72.0,418.3,1503,36.62
30.0,78,5.0,none,68,68.0,True,flat,5.6,90.0,462.8,1884,22.48
33.4,37,41.8,snow,61,98.6,True,flat,1.9,74.8,506.6,2072,29.07
-10.6,48,52.3,none,28,34.1,True,flat,6.9,93.1,489.3,1554,47.56
38.8,27,13.7,none,32,92.5,True,flat,2.6,72.9,391.9,2051,20.68
-20.2,20,29.7,none,41,107.2,True,mountainous,7.6,81.2,479.4,2277,65.0
-15.9,75,74.4,none,74,31.3,True,hilly,4.8,62.0,327.3,2064,56.14
-17.1,34,35.4,none,65,105.0,True,flat,5.9,57.8,363.0,1831,57.6
32.6,84,64.2,none,16,43.0,True,mountainous,6.0,60.1,360.2,1861,34.5
15.8,100,74.2,snow,78,99.8,False,hilly,1.5,46.2,276.8,1930,25.79
-19.4,17,77.9,rain,34,75.5,True,flat,6.5,55.3,383.2,2348,65.0
0.8,53,71.9,none,70,85.2,True,flat,8.7,63.2,401.3,1532,36.11
13.1,82,25.4,none,21,63.7,True,flat,8.9,60.5,391.0,1854,20.73
-24.2,81,77.0,none,100,54.5,True,flat,6.9,69.7,433.7,2459,65.0
31.8,78,65.0,none,17,37.1,False,hilly,9.7,69.3,382.4,2331,16.16
26.3,41,67.0,rain,77,116.5,False,flat,6.0,84.1,431.2,1635,14.59
5.4,51,1.2,none,59,91.0,True,hilly,2.5,63.7,390.2,1855,36.26
37.7,64,76.3,none,18,128.3,True,flat,6.6,80.6,475.2,1518,21.88
-0.8,98,62.2,none,12,115.0,True,hilly,9.1,93.4,490.2,2230,48.69
38.9,39,61.4,none,43,117.0,True,flat,3.6,67.3,452.5,1604,21.6
16.8,93,6.5,rain,82,89.8,False,hilly,2.6,73.2,438.8,1886,17.14
14.4,34,18.6,none,14,38.1,True,hilly,9.7,80.6,476.3,2403,23.91
-18.4,99,77.0,none,73,121.3,True,hilly,7.7,69.6,406.4,1637,65.0
31.7,70,40.1,none,69,41.8,True,hilly,0.5,49.8,322.4,1826,19.26
-0.1,52,31.8,none,34,81.7,True,flat,5.6,57.6,294.0,2316,31.19
-18.6,65,67.2,none,17,115.7,True,flat,2.3,41.7,226.4,2132,60.34
-29.1,35,7.0,none,92,77.2,True,flat,2.9,81.0,551.3,2259,65.0
9.2,35,33.4,none,37,46.6,True,hilly,0.9,56.8,288.4,2459,23.72
6.9,20,30.1,none,20,67.3,False,flat,2.3,89.4,556.3,2413,10.26
20.4,20,28.0,none,71,128.8,True,flat,5.1,79.4,435.1,1787,21.62
32.3,41,24.6,none,30,130.0,True,hilly,0.8,84.2,511.8,1799,29.11
-24.4,79,16.8,none,53,101.1,True,flat,8.9,92.9,563.5,1586,65.0
21.2,65,13.8,none,15,118.8,False,flat,7.8,65.5,413.7,1875,10.52
-16.9,19,51.2,snow,99,34.4,True,hilly,3.8,51.3,274.2,2274,65.0
30.1,87,73.6,none,50,57.6,True,mountainous,1.3,96.1,603.9,1758,28.69
27.3,64,40.7,none,100,66.9,False,flat,9.9,99.7,654.7,2328,11.39
7.9,96,23.8,rain,45,31.2,True,hilly,5.6,53.1,284.0,2073,31.84
19.7,70,12.7,none,41,67.7,False,flat,4.2,84.5,555.6,1860,3.74
-8.0,26,66.4,rain,92,39.3,False,flat,2.0,44.3,232.5,1918,31.49
3.0,53,77.7,rain,40,81.7,True,flat,2.0,41.6,230.1,2271,33.74
27.5,68,27.9,none,49,30.4,False,hilly,8.0,80.5,460.8,1816,10.64
2.1,13,23.3,snow,17,57.0,True,mountainous,5.2,55.3,311.0,2217,50.34
-5.0,11,48.1,none,96,116.6,True,flat,9.8,92.1,595.5,1917,50.85
4.6,22,62.0,none,18,51.3,True,hilly,9.5,70.8,392.0,2316,38.03
28.0,33,36.4,rain,79,36.5,False,flat,2.1,86.9,565.1,1712,9.93
-6.5,49,50.4,none,58,55.0,True,mountainous,10.0,46.2,236.3,1809,56.95
-17.8,54,57.3,none,16,112.8,True,flat,9.9,92.5,521.3,1997,62.72
19.8,22,76.8,rain,10,88.7,False,hilly,8.0,51.4,350.8,2249,20.15
27.8,71,13.2,snow,94,88.6,False,flat,3.9,74.1,427.6,1658,16.61
-23.0,64,79.8,none,77,30.1,True,mountainous,2.2,76.6,454.9,2403,65.0
-13.2,37,31.4,snow,72,77.2,True,flat,1.0,44.0,286.0,1518,45.42
-20.1,11,57.9,none,49,56.6,True,flat,0.5,98.7,503.9,1526,60.07
-5.6,17,45.8,none,31,63.6,True,hilly,8.2,58.1,372.1,1949,38.83
1.5,45,38.9,none,71,89.9,True,hilly,9.5,82.8,424.9,2329,38.54
22.4,24,55.8,none,65,117.4,False,mountainous,7.7,77.9,475.6,1632,33.75
15.6,44,31.7,none,75,48.2,False,flat,7.6,42.0,261.3,1985,6.34
13.5,67,10.1,none,43,106.8,True,flat,4.2,91.7,485.2,1929,13.7
-5.3,59,39.1,none,99,34.9,True,hilly,6.4,58.3,390.5,2245,47.62
28.9,31,41.8,none,16,62.7,False,flat,6.7,54.9,337.2,1714,9.66
3.0,41,16.2,snow,17,51.9,False,hilly,2.6,43.5,231.0,2094,27.54
38.5,65,74.8,none,93,121.6,True,flat,7.4,55.0,369.8,2420,25.65
14.4,87,18.2,none,68,47.8,True,hilly,1.5,77.2,513.4,1555,21.1
-21.2,78,32.7,rain,39,87.9,True,flat,2.9,52.1,330.1,2384,65.0
17.3,60,12.4,none,79,46.5,False,hilly,5.9,68.0,395.1,1709,11.93
-7.2,43,42.9,rain,51,77.3,False,hilly,5.4,88.0,526.9,1583,34.58
18.0,43,24.6,none,12,71.3,False,hilly,7.0,97.3,623.5,1819,12.79
-25.1,89,39.1,none,69,34.1,True,hilly,5.8,82.0,459.4,2010,65.0
-17.8,14,18.0,none,32,112.6,True,flat,0.5,51.7,320.3,1857,58.04
29.9,99,4.3,none,20,108.0,False,hilly,9.8,63.0,393.3,1633,21.67
-14.1,70,62.3,none,30,57.8,True,hilly,7.6,73.2,398.7,1977,56.66
28.6,71,51.3,none,53,91.4,False,hilly,8.8,92.3,485.2,1502,19.18
-10.5,13,27.3,rain,14,66.3,True,hilly,8.0,72.9,388.3,1510,53.62
15.0,64,3.8,none,89,106.9,False,flat,2.1,69.5,350.3,2331,10.03
18.6,54,69.2,none,60,99.2,False,hilly,9.3,55.6,361.4,2068,20.23
5.9,20,13.6,rain,36,39.0,True,mountainous,9.8,70.0,463.2,1864,45.83
-8.6,35,74.5,none,72,114.4,True,flat,0.8,59.1,390.2,1903,40.86
-15.1,90,38.3,rain,82,47.9,True,hilly,1.6,73.9,506.7,1956,54.47
-27.7,59,27.2,none,65,47.4,True,flat,9.9,88.5,457.6,1736,65.0
-8.7,47,59.3,none,28,103.4,True,flat,2.9,96.7,663.8,2227,42.74
15.7,17,70.1,none,20,48.3,True,flat,8.2,88.6,531.8,1807,19.07
35.7,74,29.7,none,87,42.2,True,hilly,0.7,89.7,519.1,2077,19.16
31.0,73,32.6,none,31,63.6,True,flat,7.3,61.5,324.8,1635,20.26
23.6,65,34.7,snow,12,113.9,False,flat,7.0,81.7,487.6,1528,20.57
25.2,56,73.8,none,68,47.7,False,flat,9.4,63.3,402.7,1649,13.09
16.5,49,55.4,none,24,63.9,False,flat,7.3,41.5,214.6,1853,11.9
-11.8,63,19.8,none,99,58.6,True,hilly,0.4,93.1,647.4,1639,42.29
33.5,31,14.8,none,88,65.6,True,flat,4.5,43.1,294.8,2159,19.42
17.0,95,18.4,none,65,101.4,False,mountainous,3.5,46.9,317.9,1663,25.97
9.2,63,21.1,none,85,70.5,True,flat,5.7,41.1,239.2,2313,28.94
-22.2,38,18.4,none,52,106.0,True,flat,4.3,44.0,295.6,2296,62.49
1.3,50,52.7,none,81,94.0,True,flat,2.8,43.5,228.6,1784,34.12
2.2,83,9.3,rain,68,66.1,False,mountainous,6.6,80.6,550.1,1966,38.26
30.5,25,31.0,none,13,73.2,True,flat,3.1,91.2,612.0,2183,11.83
8.3,36,50.0,none,95,100.4,True,flat,8.5,87.8,542.1,1924,26.58
-3.4,71,23.3,rain,87,83.5,True,hilly,3.2,77.6,490.7,1578,39.6
38.4,38,5.2,snow,96,116.8,True,flat,5.2,87.2,496.9,1777,34.27
-22.2,81,6.5,none,76,123.3,True,flat,8.3,67.4,464.9,2013,65.0
-0.4,22,10.1,rain,47,101.8,True,flat,8.2,94.4,484.5,2316,39.29
-27.1,79,66.9,none,29,128.9,True,flat,5.9,67.6,458.4,1569,65.0
21.8,16,52.6,none,26,89.7,False,flat,3.8,41.7,230.3,1677,11.77
34.3,11,5.2,rain,23,34.0,True,flat,5.6,82.1,543.0,2431,24.01
-10.4,91,31.3,snow,30,80.5,True,hilly,8.5,89.8,458.1,1818,59.69
30.1,62,22.3,none,60,53.0,True,mountainous,2.2,53.5,293.5,1878,29.1
-9.5,42,46.2,none,72,63.4,True,hilly,1.2,59.1,318.7,2166,38.75
33.8,31,41.8,none,38,79.0,True,flat,5.8,81.7,568.3,1868,17.01
22.8,66,38.5,none,59,59.5,False,flat,5.7,74.4,403.4,1731,7.7
26.3,56,25.2,rain,41,61.0,False,flat,2.9,93.4,536.3,2468,7.88
-28.7,99,11.0,none,73,70.2,True,flat,4.3,68.7,384.2,2021,65.0
37.4,98,59.4,none,99,58.6,True,flat,0.9,80.3,560.2,1871,24.34
20.9,67,70.4,none,72,47.0,False,hilly,1.3,56.3,350.8,2262,6.42
-8.7,50,75.5,rain,15,106.6,True,hilly,8.3,95.8,547.7,1602,51.75
28.1,54,4.7,none,53,69.5,False,hilly,4.6,62.2,423.9,2402,11.58
-10.3,71,59.2,none,79,113.2,True,flat,1.0,72.4,464.2,2312,42.8
31.1,19,58.1,snow,59,118.3,True,flat,9.6,77.0,493.3,1876,36.54
-22.1,40,75.8,none,96,105.1,True,flat,2.1,55.3,330.0,1686,65.0
19.3,17,20.2,rain,15,69.7,False,hilly,3.2,59.0,353.8,2360,14.93
7.8,17,59.4,none,36,102.1,True,hilly,9.7,70.1,453.2,2456,36.99
-23.2,28,4.4,none,30,45.5,True,flat,1.8,56.3,282.4,1548,59.38
-13.1,54,50.5,none,79,96.1,False,flat,9.7,47.8,280.9,2487,45.6
